id,time,source,sub_source,writer,link,text,cb_level,comment_shared_post
 3954971645809561, 05/10/2016 02:36, TB, גלובס online - גלובס SITE, יהודי מקלל ?, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001155448&pdid=1001155448&res=7507622&title=, יהודי מקלל יהודי?...לא-יהודי מקלל יהודי?...לא ידעתי שמותר בתורה ליהודי לקלל יהודי אחר...לכנות אותו חרא...ולנדות אותו (האם מותר ליהודי לנדות יהודי אחר???),1,P
 29514122095181283210, 26/09/2016 10:17, forum, tapuz - שכונה (סדרה), יוסי חייט חדש, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=2434&MessageId=181283210, אגם קיללה? מה? מתי?-ואיזה שיר היה ברקע?,1,P
 29514122095181283356, 26/09/2016 10:58, forum, tapuz - שכונה (סדרה), שיר m, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=2434&MessageId=181283356, לגמרי-טוב חזרתי לבדוק  היא לא קיללה. טעות שלי,1,P
 29510963395181293158, 29/09/2016 07:44, forum, tapuz - עד עצם היום הזה, כותב פורח, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=2298&MessageId=181293158, זה זן תפוחים בטיחותי שהונדס גנטית בשביל רסק לרובין -ככה שהוא חסין מקללות שינה,1,P
 119517856704311066625, 29/09/2016 03:56, Instagram, Instagram - koolanookahana, hofit555, https://www.instagram.com/p/BK5Zw1zBkvA, @wifi.tumblr.ill. מה קרה נשמה נגמרו המילים? התחילו קללות. ככה זה כשאנשים לא יודעים להביע דעה. לא טוב לך הפוסט דפדף הלאה.. נותן ביקורת ומקלל ש'תמות' לא אתעצבן אפילו על מישהו שאין לו טיפת שכל. אז כדאי שתרגיע ותשמור על הפה המלוכלך שלך. אידיוט.,3,P
 29512042695949915, 02/10/2016 01:00, forum, askpeople-מתבגרים, Guns&roses, http://www.askpeople.co.il/question/138612, מתנהגת חרא בלי סיבה ביום הדין אשלם על כך במוות?-קודם כל תפסיקי לקלל. אחר כך תראי כבר שמתייחסים אלייך טוב יותר ולכן לא תתעצבני. יחס גורר יחס. איך להפסיק לקלל? פשוט כשאת מתעצבנת תעבירי את כל הקללות שאת רוצה לומר בראש אחת אחת ותקשיבי לעצמך  זו התנהגות ערס*ת וד|חה. ברגע שתביני את משמעות המילים את תפסיקי. את אולי זורקת קללות להורים וזה סתם מילים  ובהם זה פוגע כמו סכינים בלב.,2,P
 19519150495783745166205194240, 05/10/2016 10:06, twitter, twitter, merav zaks-portal, http://twitter.com/meravzp/statuses/783745166205194240, @mermit_ בפעם הבאה תקלל  עדיף. הילדים שלי כבר הפסיקו להזדעזע מהקללות שהם שומעים באוטו  ורק באוטו (ממני),1,P
395497756823953, 06/10/2016 02:26, TB, YNET - עמוד הבית, המושבניק, http://www.ynet.co.il/articles/0%2c7340%2cL-4863514%2c00.html, בוגדים-הבוגדים האלה  צריכים להינמק בכלא ואם ישוחררו  יועפו היישר  ללבנון.,3,P
 29512056395181325301, 10/10/2016 03:58, forum, tapuz - סדרות ישראליות, אורחים בפורום, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=2416&MessageId=181325301, שעה קבועה או בגלל החגים?-נו בטח עם כל הקללות...(לא שמפריע לי) כל מילה שנייה קללה.. בטח גם כאן המועצה התערבה...,1,P
 595177641642326425951110285072395406, 28/09/2016 02:53, facebook, FaceBook - דברים  שאני כותב, Libi Tzarfati, http://www.facebook.com/permalink.php?story_fbid=1110285072395406&id=177641642326425, בוא בוא תהיה בן זונה  הגיוני לחשוב שאם פעם אחת קיבלתי אותך ככה תהיה גם פעם שנייה הא? לא שמעת על המשפט פעם בוגד תמיד בוגד? אנשים לא באמת משתנים. בחרת לבגוד בי  אתה תבחר בזה פעם שנייה. דיבורים לא עוזרים  כי המעשים שלך מדברים בפני עצמם.,3,P
 19519150495782169827842650112, 01/10/2016 01:46, twitter, twitter, לירן חביב, http://twitter.com/liran_haviv/statuses/782169827842650112, חחחחח בשוק שילדים בכיתה שלי הראו למנהל שיחות בקבוצה של הכיתה שילדים קיללו מורים,1,P
 19519150495780642122462556160, 27/09/2016 08:36, twitter, twitter, Gil Rubinshtein, http://twitter.com/gilru/statuses/780642122462556160, היה עימות נהדר  בוטה ומלא אמוציות. בעיקר הקטע בו אוהדי הפועל קיללו את גוטמן,1,P
 29512042595950177, 02/10/2016 04:17, forum, askpeople-הורות ומשפחה, הזאב הבודד, http://www.askpeople.co.il/question/138455, הבן שלי בן 16 בלי קשר עם שום חבר ונהיה מתוסכל ואלים  להכניס חונך בתשלום?-אוקיי בסדר הבן יתן בוקס לאבא שלו ויקלל אותו ועוד האבא חייב להתנצל   באיזה קטע?!  לבן אין אפילן כבוד מינימלי כשהוא עומד מול אדם מבוגר,1,P
 29516645695169867138, 09/10/2016 01:24, forum, fxp-דיבורים, ThroughTheSix, http://www.fxp.co.il/showthread.php?t=17685206&p=169867138#post169867138, תודה לכולם- פורסם במקור על ידי LironHaiיש שאתה מקלל אותי וגם צחוק עליילא צחקתי עליך בשום צורה ובטח שלא קיללתי. אתה פשוט לא מבין מה אני רושם כמו שאני לא מבין מה שאתה רושם,1,P
 29512042695954968, 06/10/2016 10:27, forum, askpeople-מתבגרים, חה חה חה, http://www.askpeople.co.il/question/139152, מכיתה א' לא אהבו אותי  צחקו עלי  נטפלו  קללו.. מרגישה אבודה  מושפלת  חסרת חברים-ובאמת שהתגובה שמעליי כלכך נכונה,1,P
 5955559380159510153895405228016, 02/10/2016 11:37, facebook, FaceBook - Koby Hayon, קובי חיון, http://www.facebook.com/permalink.php?story_fbid=10153895405228016&id=555938015, מקיים מצוות מטבוחה חריפה בחג  שהרי מצווה זו אצל בני עדת המרוקנים להכין בכל ארוחה וארוחה מטבוחה חריפה אש ויקללו את הטבח ותהי עברתם לו לברכה.,1,P
 59510000479515710095633511126818720, 06/10/2016 05:13, facebook, FaceBook - יצחק סטודניק, יצחק סטודניק, http://www.facebook.com/permalink.php?story_fbid=633511126818720&id=100004795157100, אחד חושד שאשתו בוגדת בו. אז כשהיא יוצאת בערב מהבית  הוא ממהר לקפוץ למונית ומורה לנהג לעקוב אחריה. כעבור מספר דקות יורדת האשה מרכבה ונכנסת למכון ליווי!אני לא מאמין שאשתי עובדת פה!  ממלמל האיש בהלם  ואז פונה לנהג: רוצה להרוויח 500 שקל? לך כנס עכשיו למכון ליווי  תפוס את אשתי  תביא אותה למונית וקח אותנו הביתה.הנהג מסכים  נכנס למכון וכעבור שתי דקות יוצא תוך שהוא אוחז בכוח בשיערה של אשה שמקללת אותו ומנסה להשתחרר. הוא פותח את דלת המונית  זורק אותה בפנים ואומר לבעל: תחזיק אותה!האיש מביט באשה וצועק לנהג: זו לא אשתי!!!אני יודע  משיב הנהג בעצבים. זו אשתי! עכשיו אני הולך להביא את אשתך.,1,P
 19519150495782585512175472641, 02/10/2016 05:18, twitter, twitter, מור זגורי, http://twitter.com/mor3495/statuses/782585512175472641, @news10 @LiorKenan למה למה להרוס להם את החג   הם גם יושבים שבעה אדוני השר   אין התחשבות   שיושבים בפקק שעות מקללים והמון.,1,P
 19519150495783239867501248512, 04/10/2016 12:38, twitter, twitter, edan chiprut, http://twitter.com/edanchiprut/statuses/783239867501248512, @NadavEyalDesk כל תומכי טראמפ בטוויטר שנשארו ערים כל הלילה בשביל זה והיללו את אסאנג לפני המסיבת עיתונאים עכשיו מקללים אותו.,1,P
 19519150495784647312622706688, 08/10/2016 09:51, twitter, twitter, Noam R, http://twitter.com/noamr/statuses/784647312622706688, @zdanielz מקללים ובוכים   סביח בטורטיה. אני בהלם מהבורות של צייצני הפיד ומוחה על רצח האופי שנעשה לי. אני קורבן. תנו לי עוד כסף,1,P
 29517495181311403, 06/10/2016 07:18, forum, tapuz - אקטואליה, מיד תועבר לעמוד, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181311403, לעצור את הבוגדים הסמולנים הארורים והמשוקצים-ולתלות אותם עד צאת נשמתם  עפ הדין הפלילי (סעיף 99 הידוע).ולשלוח למחנות חינוך מחדש את המטומטמים שלא מבינים את משמעת המילה פאשיזם ומפליצים אותה בלי הכרה ובלי קשר לשום דבר (להתחיל מהמפגרים המשלשלים שטויות כאלה בפורום הזה)עם ישראל חי  &nbsp,3,P
 395496525952954461, 28/09/2016 10:38, TB, YNET - עמוד הבית, גג, http://www.ynet.co.il/articles/0%2c7340%2cL-4859730%2c00.html, תיקון-היא והשופטת מטומטמות-,3,P
 19519150495784098918154039296, 06/10/2016 09:32, twitter, twitter, מרבי לברן, http://twitter.com/LevranMerabi/statuses/784098918154039296, @avshalom379 @Danmargalit איזה בן קאפו עמלק רוצח יהודים קילל אותי בשמו,3,P
 29512042295950952, 03/10/2016 12:44, forum, askpeople-זוגיות, מומו, http://www.askpeople.co.il/question/138696, בוגדת בחבר הנוכחי עם האקס... האקס לא יודע על זה-היא רוצה עזרה? היא לא צריכה עזרה  היא צריכה שכל.האקס הבין שהיא סורחת אז הוא שומר הוכחות כדי להראות לנוכחי. לא כדי להיות איתה אלא כדי ללמד אותה לקח כנראה לא סתם הוא אקס שלה.הנוכחי כבר יודע מי היא אם האקס שומר הוכחות ויכול לאתר אותו.זו היא המטומטמת שחושבת שהיא שוכבת עם שניים ואף אחד לא יודע.,3,P
 29512043095956390, 08/10/2016 11:39, forum, askpeople-חברים ואנשים, ביזקיט, http://www.askpeople.co.il/question/139326, זונה קיללה אותי כי סירבתי לה. מה עשיתי לא טוב?-לא כל זונה לא עושה את זה מרצון. כמו שלא כל לקוח מתעלל בהן. אתה מכליל ואז אומר לא להכליל. תמשיך לטמון את ראשך בחול.,1,P
 29517495181305973, 04/10/2016 02:54, forum, tapuz - אקטואליה, katomish, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181305973, מי מקלל אותם חוץ מגוטרמן ?-טוב אולי יש עוד שניים מהמחנה הנאור שבזים לאנשים עם צבע עור דרומה מאוף ווייט,3,P
 19519150495782818066988167168, 03/10/2016 08:42, twitter, twitter, עדי חסיד, http://twitter.com/adihasid/statuses/782818066988167168, צריך לברך את ליברמן על כך שרצה לברך ויצא מקלל. הכוונה לכך שגרם למפלגות הערביות  להתאחד. ואם חשבנו שהם יתיישרו לפי המתונים שבהם אז חשבנו.,1,P
 19519150495780446617690312705, 26/09/2016 07:39, twitter, twitter, Ran250, http://twitter.com/ran250250/statuses/780446617690312705, @katzirs לפחות הוא לא הוריש את כל השבע לאדם אחד  שבטח היה מקלל אותו למוות על צרת המיסוי שירש ממנו...,1,P
 19519150495780437780807708672, 26/09/2016 07:04, twitter, twitter, sport1, http://twitter.com/Sport1_Sport2/statuses/780437780807708672, רונאלדו נתפס מקלל: ז#!  למה דווקא אני? עשיתי הכל https://t.co/lVQOvb4gYS https://t.co/jt8GyxXoCg,1,P
 3954963145749548, 27/09/2016 01:08, TB, גלובס online - גלובס SITE, רקאני, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001154654&pdid=1001154654&res=7498582&title=, שטייניץ רוצה להציג את הכשלון-שטייניץ רוצה להציג את הכשלון כהצלחה איכשהו  על הדרך הוא מקלל את כל מי שמעז לחשוף שהמלך עירוםrn,1,P
 19519150495780694880888713217, 27/09/2016 12:05, twitter, twitter, Galila Wengrov, http://twitter.com/GalilaWengrow/statuses/780694880888713217, רפי רותם עושה הרבה יותר גרוע מהטרדת עובדי ציבור  הוא תוקף אותם בציבור  מקלל  מטיח בהם האשמות  מצלם את האירוע ומפרסם בפייסבוק.,1,P
 19519150495783404863233417216, 04/10/2016 11:34, twitter, twitter, אלי התשבי, http://twitter.com/EliHtishbi/statuses/783404863233417216, @HassonYoel הגחכת אותו ואת עצמך. התכוונת לברך ויצאת מקלל. היה 4 שעות בבית כנסת וכמו חנון בן 3 לא התאפק לדווח בחג.,3,P
 795WjAtC45sOoiM, 06/10/2016 08:35, Youtube, youtube, Mor Moyal, https://www.youtube.com/watch?v=WjAtC-sOoiM, הרב אמנון מקלל את הבחור למוות השנה שזילזל ברב קדוש-לא לצפות בסרטון בשבת קודש וימים טובים !!!,1,P
 19519150495784099367590432768, 06/10/2016 09:33, twitter, twitter, mimekir, http://twitter.com/lomekir/statuses/784099367590432768, פפט אוהבת את ירושלים  אני מתעב  אני חולה על פפט  אי לכך מוצא את עצמי מידי פעם נוסע בירושלים אבל מקלל.,2,P
 29516645695169867106, 09/10/2016 01:22, forum, fxp-דיבורים, LironHai, http://www.fxp.co.il/showthread.php?t=17685206&p=169867106#post169867106, תודה לכולם- פורסם במקור על ידי ThroughTheSixהוא אשכרה מתלונן על זה שרשמתי מוות למקפחים אני מת.לא וגם שאתה מקלל אותי,1,P
 29517495181321572, 09/10/2016 07:49, forum, tapuz - אקטואליה, יוסי בייגלע, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181321572, בסה ? אתה מקלל את כל הגולשים רוב הזמן-אלא אם כן הם חושבים כמוךזה מצער אותי מאד לכתוב את זה&nbsp,1,P
 595158998357531637951039043046193826, 05/10/2016 08:05, facebook, FaceBook - Pango | פנגו, Sofiya Murgon, http://www.facebook.com/permalink.php?story_fbid=1039043046193826&id=158998357531637, הפרסומת שלכם מטומטמת עם קללות ילדים לא יכולים לראות וגםם הורים שפוים. מי שמתלהב ממכם רק חסרי מוח,3,P
 29544395181317797, 07/10/2016 09:08, forum, tapuz - טלנובלות, faery18, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=230&MessageId=181317797, פרק ראשון - ובכן-קודם כל ממש כיף לראות שוב את אדית המקסימה אחרי שראיתי אותה בזיקיות ובתחת שמיים אדומים. מסכנה הדמות שלה אווה  בעלה פשוט מזעזע בוגד בה מתייחס רע לבת שלהם רק בגלל שהיא אוטיסטית  ועוד מאשים אותה במשבר בנישואים שלהם וזה לא רק חודשים הוא בוגד בה שנים כמובן שהשיא היה מציאת הבגדים עם האודם. התגובה החריפה שלה מול ארמנדו הייתה מובנת בהחלט. סופסוף היא מתפוצצת עליו ומפסיקה לשמור דברים בבטן. לא עוד משלימה עם היותה אישה נבגדת ועוד הטיפש הזה לחץ בטעות על מתג הרמקול ככה שכל הכביסה המלוכלכת שלהם יצאה החוצה והגיעה לאוזניי כל עובדי החברה!איזה חמוד פבלו העובד החדש בחברה הלא הוא הראשי שלנו אני לא מכירה את השחקן אבל הוא והדמות שלו התחבבו עליי ישר איזה תותח איך שהציל את אווה שנייה לפני שבעלה השתוי של אחותו הפיל עלייה בטעות ארגזים כבדים כשהסיע את המשאית בעודו שתוי גם הוא יחד עם כל העובדים שמע את הוויכוח הקטלני שלה ושל ארמנדו ועוד אז התגלה כג'נטלמן כשהיה בדרך לעצור את הפסטיבל שזה הפך להיות כדי לשמור על כבודה של אווהוכאילו לאווה לא היה מספיק צרות אז עכשיו גם אחותה הקנאית נופלת עלייה למה פיטרו את אחיה. כי אולי עוד שנייה והוא היה הורג את אווה? חצופה איך שקיללה אותה שכל הצרות יפלו עלייהחמודים הילדים גם הילד חולה האספרגר של פבלו. מה שבטוח  לאווה ופבלו יש כבר מכנה משותףבקיצור  עד כה בהחלט אהבתי,1,P
 39549629555695116, 27/09/2016 12:43, TB, YNET - עמוד הבית, רועי, http://www.ynet.co.il/articles/0%2c7340%2cL-4860148%2c00.html, מי שבוגד בערכי צהל כאילו בגד בעם ישראל כולו-אליאור עזריה הוא בוגד קטן ושפל<br/>,3,P
 19519150495782170323391242240, 01/10/2016 01:48, twitter, twitter, מור זגורי, http://twitter.com/mor3495/statuses/782170323391242240, @giladerdan1 מנע כניסת אנרכיסטים מהארץ ומהעולם למוקדי חיכוך שמקללים ומעליבים את חיילי צהל שעושים את עבודתם .,1,P
 19519150495782294673155039232, 01/10/2016 10:02, twitter, twitter, Lady Offside, http://twitter.com/ladygreenland/statuses/782294673155039232, @BeavisBN קבוצה מנסה להתאושש מנצחת בשיניים והאידיוטים האלה שורקים להם ומקללים ולא נותנים להם לגשת ליציע בסיום,3,P
 29517495181305872, 04/10/2016 01:53, forum, tapuz - אקטואליה, גלובליסט, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181305872, גוי ואבוי  אתה שותק לגותרמן המקלל את בני עמך?-אצלו כל ערבי הוא להטטב...,1,P
 3954962910149536, 27/09/2016 01:55, TB, Ynet - ספורט, חיים כץ, http://www.ynet.co.il/articles/0%2c7340%2cL-4860149%2c00.html, לא מבין-אוהדי הפועל אלו שמקללים בחודורוב לא עובדים ? ממה הם חיים ? <br/>,1,P
3.95497E+15, 28/09/2016 11:04, TB, Ynet - חדשות, אייל, http://www.ynet.co.il/articles/0%2c7340%2cL-4860987%2c00.html, אתה מכבד את פרס ומקלל את שמיר?-מאיפה הוא היה צריך לדעת שטירוף השלום ישתלט אחריו?,1,P
 5951367605525229510154090644732523, 06/10/2016 09:36, facebook, FaceBook - חדשות ערץ 2, חדשות 2, http://www.facebook.com/permalink.php?story_fbid=10154090644732523&id=136760552522, תסתום את הפה שלך- תמות - גננת תועדה מקללת וצועקת בפעוטון בדרוםhttp://bit.ly/2dvGxF1,3,P
 595407003609318394951323268074358605, 06/10/2016 04:07, facebook, FaceBook - פשפשוק, פשפשוק, http://www.facebook.com/permalink.php?story_fbid=1323268074358605&id=407003609318394, תסתום את הפה שלך- תמות - גננת תועדה מקללת וצועקת בפעוטון בדרוםחדשות 2 - פשפשוק -,1,P
 29516645695169864497, 08/10/2016 11:31, forum, fxp-דיבורים, LironHai, http://www.fxp.co.il/showthread.php?t=17685206&p=169864497#post169864497, תודה לכולם- פורסם במקור על ידי ThroughTheSixאני שתפ של משרד| וואלה וגי פינסתלונה | על מנהל שמקלל,1,P
 29516672895169827183, 07/10/2016 05:39, forum, fxp-Dota, StakaBoom, http://www.fxp.co.il/showthread.php?t=17675165&p=169827183#post169827183, מה המשמעות של Dota עבורכם?-משחק תחרותי עם החברים ומקללים אחד את השני בטים גיימס מעצבים,1,P
 5951319660535024229510208915376379660, 07/10/2016 12:31, facebook, FaceBook - כלבים אבודים, Valeria Bondar, http://www.facebook.com/permalink.php?story_fbid=10208915376379660&id=131966053502422, חייבת עזרה באופן בהול . לאמא שלי נגנבה כלבה מסוג צ'יוואווה לפני כמה ימים .. בהתחלה חשבה שאבדה  אבל עכשיו כבר בטוח שנגנבה . יש חשד לשכנים שגרים בבניין   אדם ממוצא ערבי שיש מצב שגונב כלבים ומעביר לשטחים/כפרים . אנא אם מישו כאן יכול אכשהו לעזור לנו אמא שלי בדכאון מהמצב ... הכלבה עונה לשם שלי . חברותית נורא   אין לה מיתרי קול כי איזו מגדלת ימח שמה הורידה לה אותם. אנאא עזרו לפחות בשיתופים   זו כלבה שהיא כבר די מבוגרת ועברה הרבה בחייה. נעלמה בעפולה עלית בערך ב2.10,3,P
 19519150495782910840353787904, 03/10/2016 02:51, twitter, twitter, Princessinbar, http://twitter.com/S_Inbar/statuses/782910840353787904, חחחחח אורנה בוגדת בנדב והוא אומר שהיא בחיים לא תבדוק,1,P
 19519150495782641210963980288, 02/10/2016 08:59, twitter, twitter, ?הודיה דרעי?, http://twitter.com/hodaia_deri123/statuses/782641210963980288, חחחחח היא לא בוגדת בגינס ????,1,P
 3954962274379512, 26/09/2016 11:03, TB, Ynet - חדשות, רועי, http://www.ynet.co.il/articles/0%2c7340%2cL-4859933%2c00.html, בוגדת!!!-<br/>,3,P
 29517495181322293, 09/10/2016 11:33, forum, tapuz - אקטואליה, גוטרמן מוטקה, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181322293, כלומר ממשלת הימין גם היא בוגדת כולל בנט?-,3,P
 29512043095957327, 08/10/2016 11:28, forum, askpeople-חברים ואנשים, אני קטינה כי  אני רק, http://www.askpeople.co.il/question/139326, זונה קיללה אותי כי סירבתי לה. מה עשיתי לא טוב?-זה בדיוק כמו שאתה שואל מוכר/ת בחנות כלשהי אם נשאר מוצר מסויםהיא/הוא עונה שלא/עונה שכן אבל המחיר גבוה מאודולא קונה ויוצא מהחנות..-כמה כסף זה כבר עולה? 300 שקל ?יש הרבה שלא יסרבו והיא לא צריכה לקלל כל אחד שלא מסכים... לא משנה שזאת העבודה שלהם...,1,P
 19519150495780751578726891520, 27/09/2016 03:50, twitter, twitter, בני שלזינגר, http://twitter.com/bbsch9721/statuses/780751578726891520, @gershuni קריאת גיוס לבוגדים.,1,P
 29517495181283944, 27/09/2016 07:29, forum, tapuz - אקטואליה, מיד תועבר לעמוד, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181283944, קשקשן-הבוגדים הם מהסמולתמיד&nbsp,3,P
 3954972538589571461, 06/10/2016 02:02, TB, Ynet - כלכלה, רותם, http://www.ynet.co.il/articles/0%2c7340%2cL-4863205%2c00.html, עדיף שיצביעו לכחלון ולא לבוגדים של מרצ-,3,P
 19519150495784361475783663618, 07/10/2016 02:55, twitter, twitter, דוב מורל, http://twitter.com/DovMorell/statuses/784361475783663618, @RoySharon10 שישב בצד הבוגד השקרן.,3,P
 29517495181321584, 09/10/2016 07:53, forum, tapuz - אקטואליה, גוטרמן מוטקה, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181321584, למה אינך מגנה את הכורדי-הבוגד,3,P
 29517495181297484, 01/10/2016 01:37, forum, tapuz - אקטואליה, גלובליסט, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181297484, שמאלנים מקללים ומחרבנים בפורום זאת הנורמה כאן-הם הביאו את זה מהבית והמנעלים תומכים בהם.,1,P
 19519150495784659347834015744, 08/10/2016 10:39, twitter, twitter, Roni More, http://twitter.com/RoniMore1/statuses/784659347834015744, RT @noamr: מתחיל לחבב את הז'אנר של מקללים ובוכים,1,P
 19519150495785392054767611904, 10/10/2016 11:10, twitter, twitter, שגריר של רצון טוב??, http://twitter.com/aogoodwill/statuses/785392054767611904, @AlonFridman איזה מהם? הצייצניות מין או היוזרים שרק מקללים את כולם?,1,P
 19519150495782381689213489152, 02/10/2016 03:48, twitter, twitter, בוואריה סמאללה, http://twitter.com/Bavaria_smala/statuses/782381689213489152, RT @LingRunge: וסיננת לרעך כמוך ויומר רעך יבן זונה פאקבוי מטומטם ויבכה רעך,3,P
 19519150495782315619614097408, 01/10/2016 11:25, twitter, twitter, המיכל, http://twitter.com/LingRunge/statuses/782315619614097408, וסיננת לרעך כמוך ויומר רעך יבן זונה פאקבוי מטומטם ויבכה רעך,3,P
 595302722616511146951027793140670753, 06/10/2016 10:41, facebook, FaceBook - באר שבע בפייסבוק, באר שבע והסביבה בפייסבוק, http://www.facebook.com/permalink.php?story_fbid=1027793140670753&id=302722616511146, הגננת הוקלטה מקללת: חרא של ילדחשדם של הורים לתינוקות בפעוטון בבש התעורר לאחר שילדיהם החלו להתנהג באופן מוזר והם החליטו להטמין מכשיר הקלטה במעון. הגננת נשמעת כשהיא צועקת ומקללת  ולטענת ההורים - אף מכה את התינוקות: זה הסיוט הכי גדול שיכול להיות להורהלכתבה המלאה לחצו>>>http://s.reshet.tv/2cVj6BH,1,P
 19519150495780658794728652800, 27/09/2016 09:42, twitter, twitter, FakeEhudBarak, http://twitter.com/FakeEhudBarak/statuses/780658794728652800, @FakeEhudBarak במקרה הטוב או כבוגד במקרה הפחות טוב. ובאופן אירוני הוא אכן בוגד  כי הוא בוגד באתוס ששולט כאן בשנים האחרונות ומורה לנתינים,1,P
 29517495181296113, 30/09/2016 09:06, forum, tapuz - אקטואליה, מיד תועבר לעמוד, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181296113, מראבו לא מקלל-וכושר ההתבטאות שלו בכלל לא רעאתה כנראה מתבלבל&nbsp,1,P
 3954961962119578, 26/09/2016 06:55, TB, Ynet - ספורט, הענק הירוק עם הגביע, http://www.ynet.co.il/articles/0%2c7340%2cL-4859833%2c00.html, למה צרלי שין מקלל את אריאל הרוש?-<br/>,1,P
 19519150495780747649133707264, 27/09/2016 03:35, twitter, twitter, feniguy, http://twitter.com/feniguy/statuses/780747649133707264, אני מתנצל אם אני מקלל יותר מדי בזמן האחרון  אם נפגעתם כוסאמאשלכם,3,P
 19519150495783930997012303872, 06/10/2016 10:24, twitter, twitter, אליסף ליפשיץ, http://twitter.com/elyasaflif/statuses/783930997012303872, @israelconnect  נתן זהבי... גם ב @GLZRadio הוא רק מקלל ומתמרמר,1,P
 29516663595169727516, 04/10/2016 05:38, forum, fxp-אוהדים בארץ - כללי, קפצון, http://www.fxp.co.il/showthread.php?t=17667557&p=169727516#post169727516, הרגע הזה- פורסם במקור על ידי Maor Buzagloעל אוהדי אשקלון יקוקסינללמה אתה מקלל ילדון,3,P
 19519150495783991952618483714, 06/10/2016 02:27, twitter, twitter, YoC, http://twitter.com/Redhead_Yossi/statuses/783991952618483714, @itay0s גרוזיני מקלל:שכלב יחרבן על מי שגידל אותךפוריל,3,P
 19519150495783992344638959616, 06/10/2016 02:28, twitter, twitter, MetsIt, http://twitter.com/MetsIt28/statuses/783992344638959616, @itay0s רוסי מקלל: שייגמר לך הזקוסון בזמן שאתה פידאראס,3,P
 29517495181314169, 06/10/2016 09:40, forum, tapuz - אקטואליה, מיד תועבר לעמוד, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181314169, בפרום הזה מנעל מקלל גולשים-עבירה על חוקי האתר&nbsp,1,P
 19519150495785212813883084800, 09/10/2016 11:18, twitter, twitter, ברוך קרמר, http://twitter.com/baruchkremer/statuses/785212813883084800, @frak001 אוי אוי אוי  הוא לא נחמד  הוא מקלל...,1,P
 595100001615818828951221285837935265, 08/10/2016 09:14, facebook, FaceBook - Udi Etsion, Udi Etsion, http://www.facebook.com/permalink.php?story_fbid=1221285837935265&id=100001615818828, איך פוליטיקאי ישראלי אחד מקלל פוליטיקאי אחר? שיוסי ביילין ועמירם לווין יספידו אותך,3,P
 3954970199909576, 04/10/2016 06:53, TB, Ynet - חדשות, פאדי, http://www.ynet.co.il/articles/0%2c7340%2cL-4862631%2c00.html, איימן עודה... אופו אתם?בוגדים-,3,P
 19519150495780510909437452288, 26/09/2016 11:54, twitter, twitter, Adir Asraf, http://twitter.com/adirasraf/statuses/780510909437452288, יש בוגדים בכל פינה גם בתוך חדר עגול,1,P
 29517495181311529, 06/10/2016 08:26, forum, tapuz - אקטואליה, ה כ ל, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181311529, לא בוגדים ולא אנטישמים. נגב את הקצף מהשפתיים -,3,P
 595100006259245593951784945218390769, 05/10/2016 02:09, facebook, FaceBook - Dina Israeli, Dina Israeli, http://www.facebook.com/permalink.php?story_fbid=1784945218390769&id=100006259245593, לגמרי!   בחברים לא בוגדים !!!!!,1,P
 19519150495784766604118818817, 08/10/2016 05:45, twitter, twitter, Sapsap Underwood, http://twitter.com/Ha_Sapsap/statuses/784766604118818817, חוץ מכמות הקללות הבלתי נדלית  מטומטמת היא סדרה מעולה.,1,P
 595331943173551329951152084628203842, 06/10/2016 04:00, facebook, FaceBook - הרב יגאל כהן, הרב יגאל כהן, http://www.facebook.com/permalink.php?story_fbid=1152084628203842&id=331943173551329, אחר הצהרים מבורכים אהובייאחת הבעיות הקשות היא  לא נעים  אבל... קללות. כן. איש/אשה  אבא/אמא מקללים את השכנים  הקרובים וכו'...בואו נחשוב על זה ביחד... עשרת ימי תשובה אהוביי. יש לנו מה לתקן.,1,P
